104,	16234,	2,	16,	9798211047,	9798211662,	9798216037,	9798224734,	9798224734,	9798224854,		9659063607,	9659063607,	9659066915,	9659066928,		
105,	23970,	2,	26,	9798277713,	9798278686,	9798283709,	9798292094,	9798292094,	9798292199,		9659132169,	9659132169,	9659135588,	9659135600,		
106,	16797,	2,	17,	9798344379,	9798345270,	9798348912,	9798356620,	9798356620,	9798356716,		9659196548,	9659196548,	9659200697,	9659200708,		
107,	17206,	2,	17,	9798411045,	9798411664,	9798414917,	9798424083,	9798424083,	9798424224,		9659262647,	9659262647,	9659266775,	9659266808,		
108,	17075,	2,	17,	9798477711,	9798478392,	9798481209,	9798491909,	9798491909,	9798492069,		9659328859,	9659328859,	9659332377,	9659332391,		
109,	18230,	2,	18,	9798544377,	9798545234,	9798550416,	9798559754,	9798559754,	9798559838,		9659398925,	9659398925,	9659402351,	9659402364,		
110,	15243,	2,	15,	9798611043,	9798611775,	9798615715,	9798622904,	9798622904,	9798622987,		9659463346,	9659463346,	9659466797,	9659466808,		
111,	14257,	2,	14,	9798677709,	9798678574,	9798683913,	9798688778,	9798688778,	9798688850,		9659532035,	9659532036,	9659535271,	9659535284,		
112,	11455,	2,	12,	9798744375,	9798745354,	9798749707,	9798759074,	9798759074,	9798759136,		9659597240,	9659597240,	9659600490,	9659600503,		
113,	18367,	2,	18,	9798811041,	9798811176,	9798813461,	9798820385,	9798820386,	9798820503,		9659661336,	9659661336,	9659664453,	9659664467,		
114,	17873,	2,	18,	9798877707,	9798878173,	9798883055,	9798889395,	9798889396,	9798889497,		9659730634,	9659730634,	9659734109,	9659734121,		
115,	17844,	2,	18,	9798944373,	9798944468,	9798948105,	9798957819,	9798957819,	9798958005,		9659796084,	9659796084,	9659799334,	9659799346,		
116,	16939,	2,	17,	9799011039,	9799011875,	9799016578,	9799023693,	9799023693,	9799023804,		9659864429,	9659864429,	9659867670,	9659867683,		
117,	17424,	2,	18,	9799077705,	9799078387,	9799082742,	9799088969,	9799088969,	9799089079,		9659930873,	9659930873,	9659934104,	9659934116,		
118,	17188,	2,	17,	9799144371,	9799145383,	9799149136,	9799160420,	9799160420,	9799160500,		9659997262,	9659997262,	9660000628,	9660000641,		
119,	15391,	2,	16,	9799211037,	9799211632,	9799215586,	9799225772,	9799225772,	9799225906,		9660063609,	9660063609,	9660066973,	9660066986,		
120,	23106,	2,	25,	9799277703,	9799277983,	9799282354,	9799291497,	9799291497,	9799291601,		9660130086,	9660130086,	9660133494,	9660133506,		
121,	16785,	2,	17,	9799344369,	9799344731,	9799349804,	9799356775,	9799356775,	9799356854,		9660197821,	9660197821,	9660202013,	9660202025,		
122,	16993,	2,	17,	9799411035,	9799412019,	9799415619,	9799423355,	9799423355,	9799423436,		9660263949,	9660263949,	9660267698,	9660267711,		
123,	16838,	2,	17,	9799477701,	9799478233,	9799480278,	9799487171,	9799487171,	9799487287,		9660328513,	9660328513,	9660332068,	9660332080,		
124,	15794,	2,	16,	9799544367,	9799545078,	9799550131,	9799556733,	9799556733,	9799556825,		9660398407,	9660398407,	9660401813,	9660401826,		
125,	16230,	2,	16,	9799611033,	9799612078,	9799615542,	9799623122,	9799623122,	9799623204,		9660463814,	9660463814,	9660467119,	9660467132,		
126,	15497,	2,	16,	9799677699,	9799678640,	9799683966,	9799689247,	9799689247,	9799689325,		9660531417,	9660531417,	9660534681,	9660534694,		
127,	13273,	2,	13,	9799744365,	9799744485,	9799747980,	9799755568,	9799755568,	9799755654,		9660595441,	9660595442,	9660598711,	9660598723,		
128,	17396,	2,	17,	9799811031,	9799811847,	9799815102,	9799822114,	9799822114,	9799822239,		9660662605,	9660662605,	9660666746,	9660666759,		
129,	18760,	2,	19,	9799877697,	9799878732,	9799883413,	9799892238,	9799892239,	9799892473,		9660731512,	9660731512,	9660734892,	9660734903,		
130,	18197,	2,	18,	9799944363,	9799944970,	9799948853,	9799958538,	9799958538,	9799958737,		9660796655,	9660796655,	9660800016,	9660800029,		
131,	18026,	2,	18,	9800011029,	9800011556,	9800015760,	9800025731,	9800025731,	9800025818,		9660863991,	9660863991,	9660867442,	9660867454,		
132,	17399,	2,	17,	9800077695,	9800077835,	9800081861,	9800090747,	9800090747,	9800090829,		9660930164,	9660930164,	9660933501,	9660933514,		
133,	16213,	2,	16,	9800144361,	9800144834,	9800147824,	9800156746,	9800156746,	9800156834,		9660995588,	9660995588,	9660999301,	9660999314,		
134,	15485,	2,	16,	9800211027,	9800211999,	9800215218,	9800225404,	9800225404,	9800225548,		9661063297,	9661063297,	9661066634,	9661066646,		
135,	25519,	2,	27,	9800277693,	9800277703,	9800280453,	9800292285,	9800292285,	9800292455,		9661128603,	9661128603,	9661131967,	9661131978,		
136,	15827,	2,	16,	9800344359,	9800344539,	9800348105,	9800359808,	9800359808,	9800359948,		9661196302,	9661196302,	9661200572,	9661200595,		
137,	16905,	2,	17,	9800411025,	9800412103,	9800416597,	9800427077,	9800427077,	9800427300,		9661264655,	9661264655,	9661268333,	9661268346,		
138,	16222,	2,	16,	9800477691,	9800478411,	9800481893,	9800489090,	9800489090,	9800489174,		9661330189,	9661330189,	9661333646,	9661333657,		
139,	16079,	2,	16,	9800544357,	9800545410,	9800550221,	9800557322,	9800557322,	9800557417,		9661398624,	9661398624,	9661401810,	9661401822,		
140,	16201,	2,	16,	9800611023,	9800611688,	9800615546,	9800623087,	9800623087,	9800623182,		9661463346,	9661463346,	9661466700,	9661466711,		
141,	14743,	2,	15,	9800677689,	9800678474,	9800682351,	9800689727,	9800689727,	9800689834,		9661530636,	9661530636,	9661534447,	9661534461,		
142,	12852,	2,	13,	9800744355,	9800744372,	9800748669,	9800756467,	9800756467,	9800756589,		9661596176,	9661596176,	9661599528,	9661599540,		
143,	18140,	2,	18,	9800811021,	9800811968,	9800814118,	9800818746,	9800818746,	9800818833,		9661662183,	9661662183,	9661665323,	9661665335,		
144,	18984,	2,	19,	9800877687,	9800877692,	9800881641,	9800890710,	9800890710,	9800890807,		9661729340,	9661729340,	9661732723,	9661732735,		
145,	17674,	2,	18,	9800944353,	9800945120,	9800950025,	9800956104,	9800956104,	9800956203,		9661797826,	9661797826,	9661801062,	9661801073,		
146,	16795,	2,	17,	9801011019,	9801011582,	9801014443,	9801021707,	9801021707,	9801021838,		9661862161,	9661862161,	9661866023,	9661866034,		
147,	16334,	2,	16,	9801077685,	9801078221,	9801081983,	9801088664,	9801088664,	9801088744,		9661930164,	9661930164,	9661933303,	9661933315,		
148,	17295,	2,	17,	9801144351,	9801144996,	9801148827,	9801157270,	9801157270,	9801157356,		9661996363,	9661996363,	9661999547,	9661999558,		
149,	15402,	2,	16,	9801211017,	9801211629,	9801216459,	9801226544,	9801226544,	9801226620,		9662063917,	9662063917,	9662067579,	9662067590,		
150,	25387,	2,	27,	9801277683,	9801278008,	9801281351,	9801290845,	9801290845,	9801291069,		9662129507,	9662129507,	9662132709,	9662132721,		
151,	16178,	2,	16,	9801344349,	9801345110,	9801351589,	9801357453,	9801357453,	9801357636,		9662199194,	9662199194,	9662203416,	9662203428,		
152,	16903,	2,	17,	9801411015,	9801411730,	9801415885,	9801425938,	9801425938,	9801426017,		9662263363,	9662263363,	9662266893,	9662266905,		
153,	16178,	2,	16,	9801477681,	9801478242,	9801481446,	9801488982,	9801488982,	9801489101,		9662329938,	9662329938,	9662333367,	9662333380,		
154,	16623,	2,	17,	9801544347,	9801545030,	9801549173,	9801559890,	9801559890,	9801560051,		9662397594,	9662397594,	9662401558,	9662401569,		
155,	16071,	2,	16,	9801611013,	9801612020,	9801615571,	9801624654,	9801624654,	9801624798,		9662463419,	9662463420,	9662466654,	9662466666,		
156,	14286,	2,	14,	9801677679,	9801677906,	9801683499,	9801693767,	9801693767,	9801693840,		9662531027,	9662531027,	9662534363,	9662534376,		
157,	13168,	2,	13,	9801744345,	9801744747,	9801748875,	9801759278,	9801759278,	9801759504,		9662596550,	9662596550,	9662599761,	9662599773,		
158,	19888,	2,	20,	9801811011,	9801811537,	9801815889,	9801821509,	9801821509,	9801821617,		9662663960,	9662663960,	9662667176,	9662667188,		
159,	18653,	2,	19,	9801877677,	9801878039,	9801881965,	9801892530,	9801892530,	9801892749,		9662729483,	9662729483,	9662733028,	9662733042,		
160,	18019,	2,	18,	9801944343,	9801944773,	9801949010,	9801957368,	9801957368,	9801957465,		9662797460,	9662797460,	9662800812,	9662800825,		
161,	17764,	2,	18,	9802011009,	9802011784,	9802016846,	9802023484,	9802023484,	9802023594,		9662865123,	9662865123,	9662868523,	9662868537,		
162,	16643,	2,	17,	9802077675,	9802078702,	9802082535,	9802093072,	9802093072,	9802093170,		9662930671,	9662930671,	9662934015,	9662934054,		
163,	15355,	2,	15,	9802144341,	9802144783,	9802148100,	9802157276,	9802157276,	9802157365,		9662996211,	9662996212,	9662999482,	9662999494,		
164,	15099,	2,	15,	9802211007,	9802211439,	9802215811,	9802223515,	9802223515,	9802223588,		9663063713,	9663063713,	9663067009,	9663067022,		
165,	24280,	2,	26,	9802277673,	9802277791,	9802281661,	9802293597,	9802293597,	9802293810,		9663130074,	9663130074,	9663133377,	9663133389,		
166,	15902,	2,	16,	9802344339,	9802344657,	9802350922,	9802358555,	9802358555,	9802358631,		9663198661,	9663198661,	9663202966,	9663202977,		
167,	16657,	2,	17,	9802411005,	9802412092,	9802415943,	9802424186,	9802424186,	9802424321,		9663263790,	9663263791,	9663267426,	9663267438,		
168,	16316,	2,	16,	9802477671,	9802478584,	9802482120,	9802490339,	9802490339,	9802490417,		9663330524,	9663330524,	9663333928,	9663333940,		
169,	16500,	2,	17,	9802544337,	9802544667,	9802549486,	9802557983,	9802557983,	9802558086,		9663397139,	9663397139,	9663400461,	9663400473,		
170,	16243,	2,	16,	9802611003,	9802612025,	9802615514,	9802623549,	9802623549,	9802623679,		9663463890,	9663463890,	9663467915,	9663467927,		
171,	15828,	2,	16,	9802677669,	9802677676,	9802684460,	9802690587,	9802690587,	9802690663,		9663532170,	9663532170,	9663535544,	9663535556,		
172,	13382,	2,	14,	9802744335,	9802745422,	9802748927,	9802755873,	9802755873,	9802755982,		9663596630,	9663596630,	9663599980,	9663599991,		
173,	19031,	2,	19,	9802811001,	9802811348,	9802816284,	9802824242,	9802824242,	9802824340,		9663664567,	9663664567,	9663667702,	9663667714,		
174,	18658,	2,	19,	9802877667,	9802878245,	9802881449,	9802892454,	9802892454,	9802892608,		9663729615,	9663729615,	9663733073,	9663733086,		
175,	18153,	2,	18,	9802944333,	9802944661,	9802948484,	9802959723,	9802959723,	9802959912,		9663796966,	9663796966,	9663800335,	9663800347,		
176,	17129,	2,	17,	9803010999,	9803011255,	9803014761,	9803021076,	9803021076,	9803021160,		9663863012,	9663863012,	9663866397,	9663866410,		
177,	16753,	2,	17,	9803077665,	9803078421,	9803081186,	9803092585,	9803092585,	9803092677,		9663929378,	9663929378,	9663932755,	9663932767,		
178,	15951,	2,	16,	9803144331,	9803144390,	9803147982,	9803156780,	9803156780,	9803156868,		9663995819,	9663995819,	9663999248,	9663999261,		
179,	15517,	2,	16,	9803210997,	9803211772,	9803216059,	9803223414,	9803223414,	9803223492,		9664064546,	9664064546,	9664067837,	9664067850,		
180,	25636,	2,	28,	9803277663,	9803278492,	9803282419,	9803294280,	9803294280,	9803294455,		9664130008,	9664130008,	9664133229,	9664133241,		
181,	15851,	2,	16,	9803344329,	9803344484,	9803348898,	9803360474,	9803360474,	9803360675,		9664196589,	9664196589,	9664200723,	9664200735,		
182,	15962,	2,	16,	9803410995,	9803411820,	9803416221,	9803426636,	9803426637,	9803426860,		9664263989,	9664263989,	9664267562,	9664267575,		
183,	17291,	2,	17,	9803477661,	9803478659,	9803481273,	9803489826,	9803489826,	9803489895,		9664328787,	9664328787,	9664332709,	9664332723,		
184,	16487,	2,	17,	9803544327,	9803545185,	9803550138,	9803559415,	9803559415,	9803559503,		9664398108,	9664398108,	9664401451,	9664401464,		
185,	16224,	2,	16,	9803610993,	9803611450,	9803614245,	9803621804,	9803621804,	9803621881,		9664462495,	9664462495,	9664465801,	9664465814,		
186,	15579,	2,	16,	9803677659,	9803678095,	9803684118,	9803690469,	9803690469,	9803690565,		9664532515,	9664532515,	9664535839,	9664535851,		
187,	11665,	2,	12,	9803744325,	9803744607,	9803747899,	9803756288,	9803756288,	9803756407,		9664595841,	9664595841,	9664599156,	9664599169,		
188,	18871,	2,	19,	9803810991,	9803811643,	9803814682,	9803819097,	9803819097,	9803819181,		9664662531,	9664662531,	9664666756,	9664666767,		
