87,	4407,	2,	5,	1002816107,	1002817113,	1002818991,	1002824473,	1002824474,	1002824537,		863662171,	863662171,	863664928,	863664940,		
88,	3981,	2,	4,	1002882773,	1002883335,	1002886639,	1002894561,	1002894561,	1002894632,		863729387,	863729387,	863732143,	863732162,		
89,	3481,	2,	4,	1002949439,	1002949677,	1002953605,	1002961215,	1002961215,	1002961262,		863796305,	863796305,	863799533,	863799544,		
90,	4421,	2,	5,	1003016105,	1003016364,	1003019617,	1003027273,	1003027273,	1003027335,		863862686,	863862686,	863865333,	863865344,		
91,	4651,	2,	5,	1003082771,	1003083587,	1003087141,	1003094240,	1003094240,	1003094289,		863930768,	863930768,	863933462,	863933474,		
92,	4815,	2,	5,	1003149437,	1003150452,	1003152551,	1003160588,	1003160588,	1003160648,		863995820,	863995820,	863998699,	863998711,		
93,	5049,	2,	5,	1003216103,	1003217061,	1003221659,	1003226299,	1003226299,	1003226365,		864065018,	864065018,	864067812,	864067824,		
94,	4284,	2,	5,	1003282769,	1003283827,	1003285848,	1003290184,	1003290184,	1003290231,		864128987,	864128987,	864131851,	864131862,		
95,	3851,	2,	4,	1003349435,	1003350251,	1003351753,	1003355838,	1003355838,	1003355888,		864195403,	864195403,	864198117,	864198129,		
96,	3308,	2,	4,	1003416101,	1003416534,	1003419191,	1003426363,	1003426363,	1003426428,		864262671,	864262671,	864265512,	864265525,		
97,	3389,	2,	4,	1003482767,	1003483787,	1003486740,	1003497511,	1003497511,	1003497555,		864330075,	864330075,	864333294,	864333306,		
98,	4533,	2,	5,	1003549433,	1003550270,	1003552755,	1003560708,	1003560708,	1003560758,		864395582,	864395582,	864398185,	864398197,		
99,	4698,	2,	5,	1003616099,	1003616922,	1003620189,	1003627691,	1003627691,	1003627745,		864463654,	864463654,	864466466,	864466478,		
100,	4393,	2,	5,	1003682765,	1003682955,	1003686503,	1003693808,	1003693808,	1003693859,		864529902,	864529902,	864532796,	864532810,		
101,	4213,	2,	5,	1003749431,	1003750014,	1003753741,	1003760113,	1003760113,	1003760175,		864597078,	864597078,	864599726,	864599738,		
102,	4407,	2,	5,	1003816097,	1003816701,	1003818733,	1003825523,	1003825523,	1003825585,		864661857,	864661857,	864664649,	864664660,		
103,	4039,	2,	4,	1003882763,	1003883388,	1003885770,	1003895217,	1003895217,	1003895305,		864728962,	864728962,	864731557,	864731569,		
104,	3679,	2,	4,	1003949429,	1003949605,	1003951979,	1003958104,	1003958104,	1003958163,		864794780,	864794781,	864797474,	864797485,		
105,	3732,	2,	4,	1004016095,	1004016918,	1004019954,	1004026078,	1004026078,	1004026123,		864863080,	864863080,	864866068,	864866080,		
106,	4423,	2,	5,	1004082761,	1004083266,	1004085878,	1004092534,	1004092534,	1004092603,		864929279,	864929279,	864931840,	864931852,		
107,	4599,	2,	5,	1004149427,	1004149772,	1004151963,	1004160918,	1004160918,	1004161021,		864995070,	864995070,	864997806,	864997816,		
108,	4259,	2,	5,	1004216093,	1004216568,	1004217927,	1004221871,	1004221872,	1004221923,		865061235,	865061235,	865063811,	865063823,		
109,	4269,	2,	5,	1004282759,	1004283121,	1004285265,	1004290849,	1004290849,	1004290907,		865128183,	865128183,	865130801,	865130813,		
110,	4147,	2,	5,	1004349425,	1004349721,	1004351070,	1004354767,	1004354767,	1004354829,		865194106,	865194106,	865197340,	865197351,		
111,	3996,	2,	4,	1004416091,	1004417159,	1004418466,	1004422023,	1004422023,	1004422069,		865261778,	865261778,	865264386,	865264397,		
112,	3900,	2,	4,	1004482757,	1004483042,	1004484465,	1004488784,	1004488784,	1004488841,		865327681,	865327681,	865330273,	865330284,		
113,	3835,	2,	4,	1004549423,	1004549825,	1004551933,	1004557266,	1004557266,	1004557323,		865394770,	865394770,	865397407,	865397420,		
114,	4317,	2,	5,	1004616089,	1004616303,	1004618401,	1004623401,	1004623401,	1004623481,		865461566,	865461566,	865464165,	865464176,		
115,	4285,	2,	5,	1004682755,	1004683281,	1004685590,	1004696177,	1004696177,	1004696231,		865528547,	865528547,	865531228,	865531240,		
116,	4509,	2,	5,	1004749421,	1004749787,	1004751939,	1004760311,	1004760311,	1004760363,		865594600,	865594600,	865597169,	865597181,		
117,	4154,	2,	5,	1004816087,	1004816101,	1004818414,	1004826401,	1004826401,	1004826479,		865661502,	865661502,	865664154,	865664165,		
118,	4340,	2,	5,	1004882753,	1004883026,	1004885301,	1004891617,	1004891617,	1004891680,		865728706,	865728706,	865731420,	865731467,		
119,	4243,	2,	5,	1004949419,	1004950434,	1004952866,	1004959151,	1004959152,	1004959216,		865795812,	865795812,	865798438,	865798450,		
120,	3792,	2,	4,	1005016085,	1005016808,	1005018837,	1005026750,	1005026750,	1005026803,		865861762,	865861762,	865864391,	865864403,		
121,	3839,	2,	4,	1005082751,	1005083136,	1005085542,	1005092124,	1005092124,	1005092185,		865928876,	865928876,	865931448,	865931460,		
122,	4536,	2,	5,	1005149417,	1005150073,	1005152065,	1005157221,	1005157221,	1005157278,		865995635,	865995635,	865998186,	865998198,		
123,	4319,	2,	5,	1005216083,	1005216364,	1005220213,	1005229489,	1005229489,	1005229604,		866063782,	866063782,	866066434,	866066447,		
124,	4602,	2,	5,	1005282749,	1005283279,	1005285380,	1005291037,	1005291037,	1005291105,		866128534,	866128534,	866131094,	866131106,		
125,	4908,	2,	5,	1005349415,	1005349996,	1005353531,	1005365724,	1005365724,	1005365776,		866196707,	866196707,	866199302,	866199314,		
126,	3837,	2,	4,	1005416081,	1005416264,	1005417602,	1005421495,	1005421495,	1005421549,		866260644,	866260644,	866264407,	866264419,		
127,	4013,	2,	4,	1005482747,	1005483784,	1005485182,	1005489752,	1005489752,	1005489796,		866328364,	866328364,	866330955,	866330967,		
128,	3557,	2,	4,	1005549413,	1005549981,	1005551655,	1005555827,	1005555827,	1005555871,		866394333,	866394333,	866397146,	866397158,		
129,	3628,	2,	4,	1005616079,	1005616856,	1005619602,	1005628478,	1005628478,	1005628563,		866462470,	866462470,	866465040,	866465052,		
130,	4324,	2,	5,	1005682745,	1005683513,	1005686580,	1005693899,	1005693899,	1005693961,		866529443,	866529443,	866532110,	866532122,		
131,	4424,	2,	5,	1005749411,	1005749575,	1005753424,	1005764381,	1005764381,	1005764432,		866596572,	866596573,	866599836,	866599849,		
132,	4724,	2,	5,	1005816077,	1005816647,	1005818327,	1005823133,	1005823133,	1005823188,		866661058,	866661058,	866663713,	866663726,		
133,	4173,	2,	5,	1005882743,	1005883765,	1005887357,	1005897669,	1005897669,	1005897713,		866730392,	866730392,	866733070,	866733083,		
134,	4114,	2,	5,	1005949409,	1005950071,	1005952850,	1005960896,	1005960896,	1005960950,		866796595,	866796595,	866799223,	866799236,		
135,	4087,	2,	4,	1006016075,	1006016982,	1006019876,	1006026302,	1006026302,	1006026356,		866863604,	866863604,	866866178,	866866192,		
136,	4122,	2,	5,	1006082741,	1006083764,	1006085927,	1006091896,	1006091896,	1006091965,		866929497,	866929497,	866932108,	866932119,		
137,	4152,	2,	5,	1006149407,	1006149497,	1006151746,	1006157938,	1006157938,	1006157992,		866994520,	866994520,	866997022,	866997034,		
138,	4255,	2,	5,	1006216073,	1006217034,	1006219827,	1006227763,	1006227763,	1006227835,		867062548,	867062548,	867065113,	867065125,		
139,	4553,	2,	5,	1006282739,	1006283786,	1006286720,	1006294031,	1006294031,	1006294109,		867129531,	867129531,	867132822,	867132868,		
140,	4714,	2,	5,	1006349405,	1006349654,	1006352804,	1006359801,	1006359801,	1006359869,		867196079,	867196079,	867198671,	867198683,		
141,	4460,	2,	5,	1006416071,	1006416830,	1006419397,	1006425732,	1006425732,	1006425795,		867262096,	867262096,	867264728,	867264740,		
142,	4122,	2,	5,	1006482737,	1006483816,	1006486768,	1006493603,	1006493603,	1006493649,		867330373,	867330373,	867333021,	867333034,		
143,	4062,	2,	4,	1006549403,	1006550039,	1006552874,	1006562895,	1006562896,	1006562980,		867396112,	867396112,	867398759,	867398769,		
144,	4290,	2,	5,	1006616069,	1006617124,	1006619531,	1006627384,	1006627385,	1006627475,		867462233,	867462233,	867464921,	867464933,		
145,	3327,	2,	4,	1006682735,	1006683774,	1006685320,	1006688407,	1006688407,	1006688454,		867528356,	867528356,	867530967,	867530979,		
146,	4964,	2,	5,	1006749401,	1006750007,	1006753068,	1006762369,	1006762369,	1006762419,		867596564,	867596564,	867598992,	867599006,		
147,	5013,	2,	5,	1006816067,	1006816896,	1006821040,	1006827315,	1006827315,	1006827363,		867664623,	867664623,	867667894,	867667906,		
148,	4225,	2,	5,	1006882733,	1006883769,	1006886825,	1006894369,	1006894370,	1006894435,		867730222,	867730222,	867732948,	867732961,		
149,	4151,	2,	5,	1006949399,	1006950041,	1006952234,	1006958666,	1006958666,	1006958733,		867795214,	867795214,	867797859,	867797872,		
150,	3826,	2,	4,	1007016065,	1007016364,	1007018813,	1007024506,	1007024507,	1007024568,		867862379,	867862379,	867864902,	867864915,		
151,	3881,	2,	4,	1007082731,	1007083733,	1007087593,	1007094375,	1007094375,	1007094442,		867930324,	867930324,	867932851,	867932863,		
152,	3821,	2,	4,	1007149397,	1007149770,	1007153004,	1007161117,	1007161117,	1007161170,		867996215,	867996215,	867998818,	867998830,		
153,	3817,	2,	4,	1007216063,	1007216383,	1007220507,	1007227816,	1007227816,	1007227898,		868063189,	868063189,	868065724,	868065738,		
154,	4787,	2,	5,	1007282729,	1007283173,	1007285116,	1007290566,	1007290566,	1007290630,		868127915,	868127915,	868130578,	868130589,		
155,	4470,	2,	5,	1007349395,	1007350169,	1007351914,	1007360200,	1007360200,	1007360286,		868195139,	868195139,	868198333,	868198346,		
156,	4370,	2,	5,	1007416061,	1007416271,	1007419035,	1007426695,	1007426695,	1007426743,		868262640,	868262640,	868265216,	868265228,		
157,	4440,	2,	5,	1007482727,	1007483307,	1007485869,	1007493136,	1007493136,	1007493186,		868328549,	868328549,	868331088,	868331100,		
158,	4229,	2,	5,	1007549393,	1007549670,	1007551191,	1007554699,	1007554699,	1007554793,		868394428,	868394428,	868397012,	868397025,		
159,	4742,	2,	5,	1007616059,	1007616215,	1007619130,	1007626920,	1007626920,	1007627027,		868462423,	868462423,	868464995,	868465008,		
160,	4489,	2,	5,	1007682725,	1007683050,	1007686547,	1007696030,	1007696030,	1007696084,		868529419,	868529419,	868532634,	868532644,		
161,	2560,	2,	3,	1007749391,	1007749750,	1007752322,	1007758080,	1007758080,	1007758133,		868595956,	868595956,	868598551,	868598565,		
162,	4082,	2,	4,	1007816057,	1007817050,	1007820992,	1007824597,	1007824597,	1007824650,		868664111,	868664112,	868666595,	868666606,		
163,	4428,	2,	5,	1007882723,	1007882989,	1007886948,	1007893424,	1007893424,	1007893494,		868730073,	868730073,	868733045,	868733060,		
164,	4583,	2,	5,	1007949389,	1007950018,	1007951528,	1007957199,	1007957199,	1007957265,		868795086,	868795086,	868797777,	868797789,		
165,	4402,	2,	5,	1008016055,	1008016202,	1008018020,	1008023837,	1008023837,	1008023916,		868861081,	868861081,	868863908,	868863920,		
166,	4311,	2,	5,	1008082721,	1008083312,	1008086810,	1008093707,	1008093707,	1008093752,		868930395,	868930395,	868933022,	868933032,		
167,	4108,	2,	5,	1008149387,	1008149842,	1008151303,	1008154556,	1008154556,	1008154611,		868994015,	868994015,	868996619,	868996631,		
168,	4127,	2,	5,	1008216053,	1008216908,	1008222282,	1008229877,	1008229877,	1008229953,		869065500,	869065500,	869068237,	869068248,		
169,	3823,	2,	4,	1008282719,	1008283529,	1008285867,	1008292392,	1008292392,	1008292456,		869129450,	869129450,	869132041,	869132052,		
170,	4987,	2,	5,	1008349385,	1008349928,	1008352396,	1008358586,	1008358586,	1008358650,		869195402,	869195402,	869197868,	869197880,		
171,	5478,	2,	6,	1008416051,	1008416452,	1008418609,	1008426024,	1008426024,	1008426074,		869261274,	869261274,	869263882,	869263893,		
172,	4269,	2,	5,	1008482717,	1008483296,	1008485610,	1008489647,	1008489647,	1008489702,		869329099,	869329099,	869331794,	869331808,		
173,	4012,	2,	4,	1008549383,	1008550278,	1008554365,	1008561309,	1008561309,	1008561367,		869397293,	869397293,	869399920,	869399931,		
174,	3826,	2,	4,	1008616049,	1008616976,	1008619064,	1008624243,	1008624243,	1008624299,		869462233,	869462234,	869464776,	869464788,		
175,	3866,	2,	4,	1008682715,	1008683581,	1008686082,	1008692206,	1008692206,	1008692274,		869529300,	869529300,	869531828,	869531839,		
176,	3640,	2,	4,	1008749381,	1008749575,	1008753557,	1008761839,	1008761839,	1008761906,		869596383,	869596383,	869599640,	869599652,		
177,	3641,	2,	4,	1008816047,	1008817043,	1008819305,	1008826934,	1008826934,	1008827026,		869662778,	869662778,	869665319,	869665332,		
178,	4292,	2,	5,	1008882713,	1008883244,	1008884860,	1008889093,	1008889093,	1008889146,		869727596,	869727596,	869730127,	869730138,		
179,	4718,	2,	5,	1008949379,	1008949739,	1008953320,	1008958930,	1008958930,	1008958989,		869796737,	869796737,	869799295,	869799308,		
180,	4494,	2,	5,	1009016045,	1009016502,	1009018885,	1009024668,	1009024668,	1009024726,		869861564,	869861564,	869864220,	869864232,		
181,	4784,	2,	5,	1009082711,	1009082895,	1009085576,	1009093896,	1009093896,	1009093967,		869928643,	869928643,	869931366,	869931378,		
182,	5362,	2,	6,	1009149377,	1009149740,	1009152958,	1009161405,	1009161405,	1009161455,		869995715,	869995715,	869998384,	869998396,		
183,	4542,	2,	5,	1009216043,	1009216834,	1009219111,	1009224966,	1009224966,	1009225025,		870061782,	870061782,	870064582,	870064595,		
184,	3109,	2,	4,	1009282709,	1009283123,	1009286328,	1009293578,	1009293579,	1009293654,		870129256,	870129256,	870131878,	870131890,		
185,	2728,	2,	3,	1009349375,	1009349630,	1009353097,	1009361500,	1009361500,	1009361584,		870196204,	870196204,	870198717,	870198728,		
186,	4671,	2,	5,	1009416041,	1009416890,	1009420453,	1009428402,	1009428402,	1009428481,		870263197,	870263197,	870265579,	870265589,		
187,	4213,	2,	5,	1009482707,	1009483604,	1009486090,	1009492618,	1009492618,	1009492731,		870328894,	870328894,	870331541,	870331553,		
188,	4290,	2,	5,	1009549373,	1009550366,	1009554293,	1009561614,	1009561614,	1009561687,		870397062,	870397062,	870399695,	870399707,		
189,	4296,	2,	5,	1009616039,	1009616222,	1009618368,	1009623848,	1009623848,	1009623920,		870462044,	870462044,	870464789,	870464801,		
190,	4342,	2,	5,	1009682705,	1009683275,	1009685571,	1009692516,	1009692516,	1009692591,		870529027,	870529027,	870531759,	870531772,		
191,	3974,	2,	4,	1009749371,	1009749758,	1009752743,	1009760202,	1009760202,	1009760278,		870596256,	870596256,	870598898,	870598910,		
192,	4283,	2,	5,	1009816037,	1009816872,	1009818568,	1009823948,	1009823948,	1009824048,		870661410,	870661410,	870663971,	870663983,		
193,	3644,	2,	4,	1009882703,	1009883258,	1009885843,	1009892349,	1009892349,	1009892401,		870729282,	870729282,	870731817,	870731829,		
194,	4424,	2,	5,	1009949369,	1009949704,	1009952325,	1009959425,	1009959425,	1009959487,		870795152,	870795152,	870797739,	870797751,		
195,	4245,	2,	5,	1010016035,	1010016098,	1010018384,	1010024383,	1010024383,	1010024454,		870862110,	870862110,	870864878,	870864891,		
196,	4727,	2,	5,	1010082701,	1010083136,	1010086120,	1010093133,	1010093133,	1010093182,		870929420,	870929420,	870932078,	870932091,		
197,	4268,	2,	5,	1010149367,	1010150253,	1010152405,	1010158335,	1010158335,	1010158404,		870995527,	870995527,	870998187,	870998200,		
198,	4214,	2,	5,	1010216033,	1010217078,	1010219878,	1010226629,	1010226629,	1010226691,		871063563,	871063563,	871066216,	871066229,		
199,	4062,	2,	4,	1010282699,	1010283327,	1010285638,	1010292231,	1010292231,	1010292285,		871128556,	871128556,	871131138,	871131151,		
200,	4068,	2,	4,	1010349365,	1010349881,	1010354249,	1010362929,	1010362929,	1010362993,		871197682,	871197682,	871200293,	871200306,		
201,	3794,	2,	4,	1010416031,	1010416333,	1010420578,	1010426314,	1010426314,	1010426359,		871263679,	871263679,	871266602,	871266614,		
202,	4570,	2,	5,	1010482697,	1010483056,	1010485509,	1010492259,	1010492259,	1010492312,		871328906,	871328906,	871332262,	871332274,		
